docid,source_url,status,raw_act_path,raw_text_sha256,note
KGxYKfv5qQNh,https://sudact.ru/regular/doc/KGxYKfv5qQNh/,fetched,D:/YandexDisk/Legal-projects/zpp-consult/data/raw_acts/act_KGxYKfv5qQNh.txt,afd2cae7a09a34c738fe51a902723738160ddd53e99b71fa22aa2638b559e0a0,
OiVXdUIOiRYW,https://sudact.ru/regular/doc/OiVXdUIOiRYW/,fetched,D:/YandexDisk/Legal-projects/zpp-consult/data/raw_acts/act_OiVXdUIOiRYW.txt,bdac0910c587726049bfcfaef45ba32642468957b8e16578b6dbd60873b762a8,
iiFrae5lHbdp,https://sudact.ru/regular/doc/iiFrae5lHbdp/,fetched,D:/YandexDisk/Legal-projects/zpp-consult/data/raw_acts/act_iiFrae5lHbdp.txt,0f2c4787b817ec94500d6044c5d54d4a16dfb50ca818d10190de937b45429f9f,
e43iAjG2IkUx,https://sudact.ru/regular/doc/e43iAjG2IkUx/,fetched,D:/YandexDisk/Legal-projects/zpp-consult/data/raw_acts/act_e43iAjG2IkUx.txt,147250f85047b107b538118304b798b4eb5ae2f761cbdde6ecfe6ea234dcb762,
D1fAmwQXk3d,https://sudact.ru/regular/doc/D1fAmwQXk3d/,fetched,D:/YandexDisk/Legal-projects/zpp-consult/data/raw_acts/act_D1fAmwQXk3d.txt,ba8eee4dcf4815814c7cb9084807f083dc0da32126c20ec1c6d4f79347e84943,
j10Le5fy4ebd,https://sudact.ru/regular/doc/j10Le5fy4ebd/,fetched,D:/YandexDisk/Legal-projects/zpp-consult/data/raw_acts/act_j10Le5fy4ebd.txt,afdbee1b21b82def2b5650b0b6905cbeb4633e28a340aebb2c61b902ca58335a,
lofHMAbow961,https://sudact.ru/regular/doc/lofHMAbow961/,fetched,D:/YandexDisk/Legal-projects/zpp-consult/data/raw_acts/act_lofHMAbow961.txt,ae06d060f10ce9912da28ae0b2473842e8336750cc4a265dd94ce7a15ba8a44d,
t4XCCvkBMnU1,https://sudact.ru/regular/doc/t4XCCvkBMnU1/,fetched,D:/YandexDisk/Legal-projects/zpp-consult/data/raw_acts/act_t4XCCvkBMnU1.txt,08bcc7f8e52110bd856fe13c80e5ed6487e82687646636f4a497d85f823b0b98,
f2vYzeWwzilv,https://sudact.ru/regular/doc/f2vYzeWwzilv/,fetched,D:/YandexDisk/Legal-projects/zpp-consult/data/raw_acts/act_f2vYzeWwzilv.txt,632808d0863189021640ddb806395930f3c48059afb719616af8f1445e755afe,
sXx6jwskcamO,https://sudact.ru/regular/doc/sXx6jwskcamO/,fetched,D:/YandexDisk/Legal-projects/zpp-consult/data/raw_acts/act_sXx6jwskcamO.txt,b05fd542cb0b8d20573b97f1a7bcdca9485a11b4c7c3d17b4942c1e44ec4d902,
