docid,url,domain,title,passage
KGxYKfv5qQNh,https://sudact.ru/regular/doc/KGxYKfv5qQNh/,sudact.ru,Решение № 2-7234/2018 от 9 июля 2018 г. по делу... :: СудАкт.ру,"В соответствии со статьей 35 Закона РФ «О защите прав потребителей» в случае полной утраты вещи, принятой от потребителя, исполнитель обязан в трехдневиый срок заменить ее однородной вещью аналогичного качества, а при отсутствии однородной вещи аналогичного качества - возместить потребителю двукратную цену утраченного (поврежденного) материала (вещи), а также расходу, понесенные потребителем."
OiVXdUIOiRYW,https://sudact.ru/regular/doc/OiVXdUIOiRYW/,sudact.ru,Решение № 2-2185/1828 2-2185/2018 2-2185/2018... :: СудАкт.ру,"Согласно абзацу 5 части 1 статьи 35 Закона Российской Федерации «О защите прав потребителей» в случае полной или частичной утраты (повреждения) материала (вещи), принятого от потребителя, исполнитель обязан в трехдневный срок заменить его однородным материалом (вещью) аналогичного качества и по желанию потребителя изготовить изделие из однородного материала (вещи) в разумный срок, а при отсутствии однородного материала (вещи) аналогичного качества - возместить потребителю."
iiFrae5lHbdp,https://sudact.ru/regular/doc/iiFrae5lHbdp/,sudact.ru,Решение № 2-5622/2018 2-654/2019 от 16 апреля 2019... :: СудАкт.ру,"В силу абзаца 3 п. 1 ст. 29 Закона РФ ""О защите прав потребителей"", потребитель вправе отказаться от исполнения договора об оказании услуги, если им обнаружены существенные недостатки оказанной услуги, а также потребовать полного возмещения убытков, причиненных ему в связи с недостатками оказанной услуги. Согласно абзацу 5 п. 1 ст. 35 Закона РФ ""О защите прав потребителей"" в случае полной или частичной утраты (повреждения) материала (вещи), принятого от потребителя, исполнитель обязан в трехдневный срок..."
e43iAjG2IkUx,https://sudact.ru/regular/doc/e43iAjG2IkUx/,sudact.ru,Решение № 2-12288/2019 2-3071/2020 2-3071/2020... :: СудАкт.ру,"В соответствии с п. 1 ст. 35 Федерального закона от 07.02.1992 N 2300-1 «О защите прав потребителей» в случае полной или частичной утраты (повреждения) материала (вещи), принятого от потребителя, исполнитель обязан в трехдневный срок заменить его однородным материалом (вещью) аналогичного качества и по желанию потребителя изготовить изделие из однородного материала (вещи) в разумный срок, а при отсутствии однородного. материала (вещи) аналогичного качества - возместить потребителю двукратную цену..."
D1fAmwQXk3d,https://sudact.ru/regular/doc/D1fAmwQXk3d/,sudact.ru,Решение № 2-1422/1910 2-1422/2019 2-1422/2019... :: СудАкт.ру,"Также суд находит возможным согласиться с доводами истца об утрате ответчиком рубашки, сданной на химическую чистку по квитанции- договору серия АВ №008359, с учетом того, что ответчиком указанное обстоятельство не оспорено. В соответствии со статьей 13 Закона о защите прав потребителей за нарушение прав потребителей исполнитель несет ответственность, предусмотренную законом или договором. Пунктом 28 Постановления Пленума Верховного Суда РФ от 28 июня 2012 г..."
j10Le5fy4ebd,https://sudact.ru/regular/doc/j10Le5fy4ebd/,sudact.ru,Решение № 2-966/2018 от 12 ноября 2018 г. по делу... :: СудАкт.ру,"Однако учитывая, что исполнитель предупредил в соответствии со ст. 35 Закона «О защите прав потребителя» заказчика о возможных последствиях установки данной детали, следовательно риск возникновения негативных последствий несет сам потребитель. В соответствии с п. 3 ст. 35 Закона РФ «О защите прав потребителей» исполнитель освобождается от ответственности за полную или частичную утрату (повреждение) материала (вещи), принятого им от потребителя..."
lofHMAbow961,https://sudact.ru/regular/doc/lofHMAbow961/,sudact.ru,Определение № 33-1003/2017 от 27 марта 2017 г. по... :: СудАкт.ру,"В соответствии с пунктом 1 статьи 35 Закона Российской Федерации «О защите прав потребителей» в случае полной или частичной утраты (повреждения) материала (вещи), принятого от потребителя, исполнитель обязан в трехдневный срок заменить его однородным материалом (вещью) аналогичного качества и по желанию потребителя изготовить изделие из однородного материала (вещи) в разумный срок, а при отсутствии однородного материала (вещи) аналогичного качества - возместить потребителю."
t4XCCvkBMnU1,https://sudact.ru/regular/doc/t4XCCvkBMnU1/,sudact.ru,Решение № 2-202/2023 2-202/2023(2-5435/2022...) :: СудАкт.ру,"Абзацем пятым пункта 1 статьи 35 Закона о защите прав потребителей установлена обязанность исполнителя возместить двукратную стоимость утраченного или поврежденного материала (вещи), а также понесенные потребителем расходы. Суд в соответствии с пунктом 3 статьи 35 Закона вправе освободить исполнителя от ответственности за полную либо частичную утрату (повреждение) принятого от потребителя материала (вещи) только в случаях..."
f2vYzeWwzilv,https://sudact.ru/regular/doc/f2vYzeWwzilv/,sudact.ru,Решение № 2-2038/2017 от 23 августа 2017 г. по делу... :: СудАкт.ру,"Согласно пункту 1 статьи 18 Закона Российской Федерации «О защите прав потребителей» потребитель в случае обнаружения в товаре недостатков, если они не были оговорены продавцом, по своему выбору вправе отказаться от исполнения договора купли-продажи и потребовать возврата уплаченной за товар суммы. При этом потребитель вправе потребовать также полного возмещения убытков, причиненных ему вследствие продажи товара ненадлежащего качества."
sXx6jwskcamO,https://sudact.ru/regular/doc/sXx6jwskcamO/,sudact.ru,Решение № 2-2315/2020 2-2315/2020~М-1096/2020... :: СудАкт.ру,"Статьей 35 Закона «О защите прав потребителей» предусмотрено, что исполнитель обязан возместить потребителю двукратную цену утраченного (поврежденного) материала (вещи). Исходя из предмета и основания иска истцу следует доказать наличие вреда, его размер, ответчику - отсутствие причинно-следственной связи между возникновением вреда вследствие недостатков выполняемой работы."
ZFESkIkRNMgy,https://sudact.ru/regular/doc/ZFESkIkRNMgy/,sudact.ru,Решение № 2-599/2018 от 4 октября 2018 г. по делу... :: СудАкт.ру,"Пунктами 1, 2, 4 статьи 13 Закона о защите прав потребителей предусмотрено, что за нарушение прав потребителей изготовитель (исполнитель, продавец, уполномоченная организация или уполномоченный индивидуальный предприниматель, импортер) несет ответственность, предусмотренную законом или договором. Если иное не установлено законом, убытки, причиненные потребителю, подлежат возмещению в полной сумме сверх неустойки (пени), установленной законом или договором."
uPBnfGYfIAmK,https://sudact.ru/regular/doc/uPBnfGYfIAmK/,sudact.ru,Решение № 2-303/2019 2-9/2020 2-9/2020(2-303/2019...) :: СудАкт.ру,"В соответствии с частью 3 статьи 35 Закона Российской Федерации «О защите прав потребителей» исполнитель освобождается от ответственности за полную или частичную утрату (повреждение) материала (вещи), принятого им от потребителя, если потребитель предупрежден исполнителем об особых свойствах материала (вещи), которые могут повлечь за собой его полную или частичную утрату (повреждение) либо если указанные свойства материала (вещи) не могли быть."
hDVwlrm5jIbg,https://sudact.ru/regular/doc/hDVwlrm5jIbg/,sudact.ru,Решение № 2-143/2020 2-3855/2019 от 16 января 2020... :: СудАкт.ру,"5 п. 1 ст. 35 Закона РФ ""О защите прав потребителей"" в случае полной или частичной утраты (повреждения) материала (вещи), принятого от потребителя, исполнитель обязан в трехдневный срок заменить его однородным материалом (вещью) аналогичного качества и по желанию потребителя изготовить изделие из однородного материала (вещи) в разумный срок, а при отсутствии однородного материала (вещи) аналогичного качества - возместить потребителю двукратную цену утраченного."
DnDKACLnBZ7,https://sudact.ru/regular/doc/DnDKACLnBZ7/,sudact.ru,Решение № 2-1107/2019 2-1107/2019~М-782/2019... :: СудАкт.ру,"В силу пункта 1 статьи 35 Закона Российской Федерации «О защите прав потребителей» если работа выполняется полностью или частично из материала (с вещью) потребителя, исполнитель отвечает за сохранность этого материала (вещи) и правильное его использование. Исполнитель обязан: предупредить потребителя о непригодности или недоброкачественности переданного потребителем материала (вещи); представить отчет об израсходовании материала и возвратить его остаток. В случае полной или частичной утраты..."
B6m6axFiG5Up,https://sudact.ru/regular/doc/B6m6axFiG5Up/,sudact.ru,Решение № 2-2784/2020 2-345/2021 2-345/2021... :: СудАкт.ру,"35 Закона о защите прав потребителей установлена обязанность исполнителя возместить двукратную стоимость утраченного или поврежденного материала (вещи), а также понесенные потребителем расходы. Если требование потребителя не было удовлетворено исполнителем добровольно, цена утраченного (поврежденного) материала (вещи) определяется судом исходя из цены, существующей на день вынесения решения в том месте, в котором требование потребителя должно было быть удовлетворено исполнителем (п. 2 ст..."
9xUCtLJ9m3HR,https://sudact.ru/regular/doc/9xUCtLJ9m3HR/,sudact.ru,Решение № 2-496/2025 2-496/2025~М-126/2025... :: СудАкт.ру,"На основании пункта 37 постановления Пленума Верховного Суда РФ от ДД.ММ.ГГГГ № <...> ""О рассмотрении судами гражданских дел по спорам о защите прав потребителей"" при определении размера подлежащего возмещению вреда, причиненного потребителю полной или частичной утратой либо повреждением материала (вещи), переданного заказчиком исполнителю для выполнения работы, следует учитывать, что статьей 35 Закона о защите прав потребителей установлена обязанность исполнителя возместить."
1WquChZlLAlg,https://sudact.ru/regular/doc/1WquChZlLAlg/,sudact.ru,Решение № 2-23/2020 2-23/2020(2-383/2019...) :: СудАкт.ру,"В соответствии с частью 1 статьи 35 Закона Российской Федерации «О защите прав потребителей» если работа выполняется полностью или частично из материала (с вещью) потребителя, исполнитель отвечает за сохранность этого материала (вещи) и правильное его использование. Исполнитель обязан: предупредить потребителя о непригодности или недоброкачественности переданного потребителем материала (вещи); представить отчет об израсходовании материала и возвратить его остаток."
AbxlNmSix0Q,https://sudact.ru/regular/doc/AbxlNmSix0Q/,sudact.ru,Решение № 2-2403/2017 2-2403/2017~М-2218/2017... :: СудАкт.ру,"Главой 3 «Защита прав потребителей при выполнении работ (оказании услуг)» Закона ""О защите прав потребителей"" в статьях 28, 30, 31 определены виды ответственности за нарушение сроков выполнения работ (оказания услуг), за нарушение сроков устранения недостатков выполненной работы (оказанной услуги), за нарушение сроков удовлетворения отдельных требований потребителя, в том числе требования потребителя об уменьшении цены за выполненную работу (оказанную услугу. ), о возмещении расходов по..."
Its4p1mA2Lbq,https://sudact.ru/regular/doc/Its4p1mA2Lbq/,sudact.ru,Решение № 2-424/2019 2-8/2020 2-8/2020(2-424/2019...) :: СудАкт.ру,"(вещи), а также рас ходы, понесенные потребителем. В соответствии с пунктом 2 статьи 35 Закона «О защите прав потребителей» цена утраченного (поврежденного) материала (вещи) определяется, исходя из цены материала (вещи), существовавшей в том месте, в котором требование потребителя должно было быть удовлетворено исполнителем в день добровольного удовлетворения такого требования или в день вынесения судебного решения, если требование потребителя добровольно удовлетворено не было."
EVaTwapXFJ6W,https://sudact.ru/regular/doc/EVaTwapXFJ6W/,sudact.ru,Решение № 2-1138/2017 от 25 апреля 2017 г. по делу... :: СудАкт.ру,"Согласно положениям ст. 35 Закона РФ «О защите прав потребителя», в случае полной или частичной утраты (повреждения) материала (вещи), принятого от потребителя, исполнитель обязан в трехдневный срок заменить его однородным материалом (вещью) аналогичного качества и по желанию потребителя изготовить изделие из однородного материала (вещи) в разумный срок, а при отсутствии однородного материала (вещи) аналогичного качества - возместить потребителю двукратную цену утраченного (поврежденного)."
wKVnsHe6BpbT,https://sudact.ru/regular/doc/wKVnsHe6BpbT/,sudact.ru,Решение № 2-4962/2017 2-4962/2017~М-4332/2017... :: СудАкт.ру,"В соответствии со ст. 35 Закона РФ от 07.02.1992 N 2300-1 ""О защите прав потребителей"", в случае полной или частичной утраты (повреждения) материала (вещи), принятого от потребителя, исполнитель обязан в трехдневный срок заменить его однородным материалом (вещью) аналогичного качества и по желанию потребителя изготовить изделие из однородного материала (вещи) в разумный срок, а при отсутствии однородного материала (вещи)."
luQO6RgzTBmC,https://sudact.ru/regular/doc/luQO6RgzTBmC/,sudact.ru,Решение № 2-805/2017 2-805/2017 ~ М-693/2017... :: СудАкт.ру,"возместить потребителю двукратную цену утраченного (поврежденного) материала (вещи), а также расходы, понесенные потребителем. В п. 28 постановления Пленума Верховного Суда Российской Федерации от 28 июня 2012 г. № 17 «О рассмотрении судами гражданских дел по спорам о защите прав потребителей» разъяснено, что при разрешении требований потребителей необходимо учитывать, что бремя доказывания обстоятельств..."
BtKD92kZ27LA,https://sudact.ru/regular/doc/BtKD92kZ27LA/,sudact.ru,Решение № 2-2060/2018 2-2060/2018~М-1748/2018... :: СудАкт.ру,"Частью 1 статьи 901 Гражданского кодекса Российской Федерации установлено, что хранитель отвечает за утрату, недостачу или повреждение вещей, принятых на хранение, по основаниям, предусмотренным статьей 401 Гражданского кодекса Российской Федерации. В соответствии с пунктом 1 статьи 4 Закона Российской Федерации ""О защите прав потребителей"" продавец (исполнитель) обязан передать потребителю товар (выполнить работу, оказать услугу), качество которой соответствует договору."
T7JnMha7wd1l,https://sudact.ru/regular/doc/T7JnMha7wd1l/,sudact.ru,Решение № 2-1259/2020 2-1259/2020~М-729/2020 М-729/2020 от 28...,"В договоре о выполнении работ (оказании услуг) может предусматриваться срок выполнения работы (оказания услуги), если указанными правилами он не предусмотрен, а также срок меньшей продолжительности, чем срок, установленный указанными правилами. Последствия нарушения исполнителем сроков выполнения работы (оказания услуги) прописаны законодателем в ст. 28 поименованного выше Закона."
df0QBtIxrbYt,https://sudact.ru/regular/doc/df0QBtIxrbYt/,sudact.ru,Решение № 2-2916/2025 2-2916/2025~М-2446/2025... :: СудАкт.ру,"Согласно ч. 5 ст. 28 Закона РФ от <дата обезличена><номер обезличен> «О защите прав потребителей», в случае нарушения установленных сроков выполнения работы (оказания услуги) или назначенных потребителем на основании пункта 1 настоящей статьи новых сроков исполнитель уплачивает потребителю за каждый день (час, если срок определен в часах) просрочки неустойку (пеню) в размере трех процентов цены выполнения работы (оказания услуги)."
xljcgUano8Ys,https://sudact.ru/regular/doc/xljcgUano8Ys/,sudact.ru,Решение № 2-2260/2020 2-2260/2020~М-2509/2020... :: СудАкт.ру,"Согласно ч. 5 ст. 28 Закона РФ «О защите прав потребителей» в случае нарушения установленных сроков выполнения работы (оказания услуги) или назначенных потребителем на основании пункта 1 настоящей статьи новых сроков исполнитель уплачивает потребителю за каждый день (час, если срок определен в часах) просрочки неустойку (пеню) в размере трех процентов цены выполнения работы (оказания услуги), а если цена выполнения работы (оказания. услуги) договором о выполнении работ..."
8fKRm13Es4b8,https://sudact.ru/regular/doc/8fKRm13Es4b8/,sudact.ru,Решение № 2-122/2025 2-122/2025~М-36/2025... :: СудАкт.ру,"Также в нарушение требований ч.1.1 ст. 9, ч.2 ст. 26.1 Закона о защите прав потребителей, п.п.19,20 постановления Правительства РФ от 31.12.2020 г. №2463, ответчиком при дистанционной реализации товара не предоставлена информация о его контактных данных, а именно: номер телефона и адрес электронной почты, по которым потребитель мог бы обратиться к продавцу для реализации. своих прав по предъявлению претензий либо получения дополнительной информации о товаре, продавце и изготовителе."
